indx;phi_xy;phi_yz;phi_xz;magn_2
1273;-0.353503322;2.740484476;-2.986357212;4722.881835937
1274;-0.346082019;2.744256496;-2.991406250;4731.419921875
1275;-0.345157670;2.748017072;-2.993387222;4743.934082031
1276;-0.352112388;2.753093004;-2.992323875;4755.228515625
1277;-0.345421433;2.753635644;-2.995580482;4763.938964843
1278;-0.351558232;2.760819911;-2.995802879;4751.242675781
1279;-0.351903820;2.766926527;-2.998190689;4784.453125000
1280;-0.348770999;2.771441936;-3.001413822;4778.729492187
1281;-0.354835391;2.776156663;-3.000762939;4821.073730468
1282;-0.354308390;2.783322572;-3.003960132;4806.283691406
1283;-0.350727915;2.784319639;-3.005861997;4829.823242187
1284;-0.354705619;2.789303779;-3.006267547;4841.088378906
1285;-0.355112743;2.794275760;-3.008152246;4850.884277343
1286;-0.345705604;2.800570678;-3.014462471;4851.421875000
1287;-0.354986381;2.807320404;-3.013554573;4873.491699218
1288;-0.358287811;2.814925003;-3.015401124;4875.508300781
1289;-0.360244131;2.821182060;-3.017237663;4882.375488281
1290;-0.362268900;2.827427864;-3.019064188;4889.646484375
1291;-0.369333648;2.830977630;-3.017966032;4908.806640625
1292;-0.364959359;2.839377880;-3.023033618;4935.543457031
1293;-0.369736289;2.844227600;-3.023378133;4949.575195312
1294;-0.373555994;2.858864021;-3.028212547;4945.195312500
1295;-0.367508840;2.858301639;-3.029977083;4973.891601562
1296;-0.381381273;2.863101482;-3.027432441;4991.879882812
1297;-0.371633529;2.866166591;-3.031889915;4993.128417968
1298;-0.369627380;2.872286319;-3.035061120;5001.965332031
1299;-0.377766633;2.875706481;-3.033941268;5022.719238281
1300;-0.386026096;2.879113388;-3.032828330;5043.645996093
1301;-0.368265914;2.883492469;-3.040077686;5039.276367187
1302;-0.378599834;2.887868881;-3.038804531;5043.530761718
1303;-0.375707960;2.889902877;-3.040509939;5065.543457031
1304;-0.392340135;2.898293018;-3.039241313;5059.972656250
1305;-0.387423248;2.898958396;-3.040938377;5085.567382812
1306;-0.389708566;2.907337379;-3.043893337;5076.683593750
1307;-0.391811132;2.909000396;-3.044031143;5086.998046875
1308;-0.394350032;2.918298912;-3.047373294;5119.805175781
1309;-0.398803596;2.921283912;-3.047505140;5127.287597656
1310;-0.400240707;2.925899982;-3.049160242;5144.248535156
1311;-0.389316749;2.926193237;-3.052071094;5155.437011718
1312;-0.395261268;2.932895183;-3.053462505;5139.475097656
1313;-0.387523794;2.939099311;-3.057989120;5165.655761718
1314;-0.404059123;2.942052364;-3.055335998;5176.152343750
1315;-0.414269161;2.947944450;-3.055574655;5192.748046875
1316;-0.412021827;2.956746578;-3.060056447;5214.875488281
1317;-0.420331096;2.961253166;-3.060280799;5234.957031250
1318;-0.412410449;2.967077732;-3.064610242;5249.507324218
1319;-0.408686828;2.968413829;-3.065979480;5245.992187500
1320;-0.420485067;2.974217414;-3.066186428;5264.317871093
1321;-0.422853946;2.978666305;-3.067754745;5284.274414062
1322;-0.431856203;2.985762596;-3.069314479;5300.044433593
1323;-0.448996639;2.992835998;-3.069510698;5317.398437500
1324;-0.456071996;2.998554420;-3.071057796;5336.328125000
1325;-0.455773782;3.004067420;-3.073853969;5340.524902343
1326;-0.467762851;3.011254787;-3.075473070;5372.573242187
1327;-0.476467466;3.016572475;-3.076818704;5364.342285156
1328;-0.495311212;3.024874925;-3.078335046;5381.523925781
1329;-0.491163635;3.026512145;-3.079843282;5407.512207031
1330;-0.501906394;3.031966924;-3.081263303;5414.484863281
1331;-0.504861354;3.040066242;-3.085351943;5417.193847656
1332;-0.511738824;3.044177770;-3.086761474;5426.442871093
1333;-0.542579364;3.051053285;-3.086907625;5448.406738281
1334;-0.547284364;3.056465625;-3.089639425;5456.195800781
1335;-0.561493635;3.059222936;-3.089708566;5468.190917968
1336;-0.580398130;3.060652971;-3.088451385;5482.203125000
1337;-0.600050163;3.066139459;-3.089914560;5505.838378906
1338;-0.588002634;3.074145555;-3.096590042;5510.602050781
1339;-0.614663028;3.074323177;-3.094072341;5540.988769531
1340;-0.636508226;3.080981016;-3.096767902;5549.536621093
1341;-0.650421428;3.081140279;-3.095572710;5579.356445312
1342;-0.677708244;3.087768316;-3.098255872;5588.480468750
1343;-0.697390794;3.093010663;-3.100879430;5584.254882812
1344;-0.726642370;3.094445466;-3.099677562;5613.431640625
1345;-0.769526481;3.099732398;-3.101039171;5624.880371093
1346;-0.854254722;3.106313228;-3.101092100;5636.731933593
1347;-0.859337234;3.108967304;-3.103751897;5649.284179687
1348;-0.887087059;3.112917423;-3.106405258;5661.577148437
1349;-0.915100669;3.115523099;-3.107707500;5660.261718750
1350;-1.035841226;3.120762348;-3.106451034;5674.129882812
1351;-1.042721986;3.123365640;-3.110352993;5672.083984375
1352;-1.141034126;3.127307891;-3.110434055;5700.905273437
1353;-1.435268640;3.137701749;-3.113066196;5713.746093750
1354;-1.670464992;-3.139002084;-3.115691900;5727.709960937
1355;-1.789465332;-3.136411428;-3.118280887;5727.095214843
1356;-2.034443855;-3.129950284;-3.118311166;5742.557617187
1357;-2.057695627;-3.129980325;-3.119660854;5771.955566406
1358;-2.214297533;-3.126130104;-3.120977163;5787.139648437
1359;-2.289626359;-3.123530149;-3.120950460;5772.742675781
1360;-2.530866622;-3.115825176;-3.123553514;5789.021972656
1361;-2.594803810;-3.112038373;-3.123599767;5820.109863281
1362;-2.677945137;-3.108143091;-3.124863386;5806.328125000
1363;-2.809533309;-3.104382753;-3.128756523;5837.137695312
1364;-2.847358226;-3.099256038;-3.128756523;5839.519042968
1365;-2.902983474;-3.094192266;-3.130054712;5856.998535156
1366;-2.925507736;-3.089076995;-3.130054712;5859.995117187
1367;-2.922923851;-3.084038019;-3.128789424;5878.473144531
1368;-3.039903879;-3.078934669;-3.135190725;5881.363769531
1369;-3.045733690;-3.075194358;-3.135199069;5899.286132812
1370;-3.090789079;-3.066287755;-3.137756347;5906.594726562
1371;3.125465154;-3.062574863;3.140315532;5925.034179687
1372;3.126668453;-3.056340694;3.140317201;5946.278320312
1373;3.127307891;-3.052543163;3.140317201;5950.225585937
1374;3.087591171;-3.047602891;3.136497259;5970.970214843
1375;3.104110240;-3.040160894;3.137775897;5994.865234375
1376;3.093437194;-3.036251544;3.136497259;5984.540527343
1377;3.071938276;-3.032611608;3.133959293;6004.689941406
1378;3.086094141;-3.027441501;3.135223388;5996.257812500
1379;3.076467514;-3.025221347;3.133969068;6030.053710937
1380;3.058451414;-3.020057201;3.131414890;6022.437988281
1381;3.029815673;-3.017550945;3.127598762;6026.711914062
1382;3.014825105;-3.012866973;3.125096797;6065.088867187
1383;3.039148807;-3.006292104;3.127598762;6044.431152343
1384;3.021798610;-3.005214691;3.125075817;6062.063964843
1385;3.009620904;-2.998805236;3.122511148;6058.107421875
1386;2.997303199;-2.994007873;3.119995117;6082.664550781
1387;2.990217208;-2.992764949;3.118725061;6085.257812500
1388;2.996282768;-2.986363220;3.118695974;6081.723632812
1389;2.990747451;-2.984470176;3.117516279;6132.220703125
1390;2.991221427;-2.975414085;3.116185188;6119.601562500
1391;2.982639789;-2.976855754;3.114949226;6132.595703125
1392;2.965653228;-2.971920013;3.111145257;6144.110839843
1393;2.980049896;-2.971920013;3.113681316;6143.227050781
1394;2.964883804;-2.965762329;3.109877586;6157.786621093
1395;2.979896354;-2.964532661;3.112413167;6159.563476562
1396;2.964167785;-2.959843826;3.108651638;6187.107910156
1397;2.952112674;-2.958844661;3.106164455;6206.104492187
1398;2.955839633;-2.954712867;3.106074810;6184.293945312
1399;2.957049846;-2.953720855;3.106119632;6202.311035156
1400;2.953068923;-2.951275348;3.104853868;6208.659179687
1401;2.961739349;-2.948832511;3.106119632;6213.989257812
1402;2.958938121;-2.945656299;3.104946613;6253.846191406
1403;2.958938121;-2.945414543;3.104900360;6238.662109375
1404;2.945391845;-2.940548419;3.101108551;6252.635742187
1405;2.948892116;-2.936652946;3.101057291;6246.834960937
1406;2.937379074;-2.930585861;3.097261905;6264.756347656
1407;2.949859619;-2.929635047;3.099844932;6281.870117187
1408;2.939702796;-2.928163528;3.097261905;6271.286621093
1409;2.941974830;-2.925743579;3.097261905;6277.894531250
1410;2.934382915;-2.922387886;3.094791412;6304.497070312
1411;2.940939903;-2.921182155;3.096054553;6307.186523437
1412;2.933536529;-2.917294502;3.093467712;6303.729003906
1413;2.941029357;-2.914886474;3.094732284;6309.962402343
1414;2.939005088;-2.911279201;3.093467712;6321.256347656
1415;2.929765224;-2.910361099;3.091002941;6341.482421875
1416;2.936197280;-2.902886390;3.090939044;6348.099609375
1417;2.926235008;-2.903177261;3.088478088;6364.839355468
1418;2.930499267;-2.898105621;3.088411092;6364.580078125
1419;2.929816436;-2.893336296;3.087147235;6380.609375000
1420;2.926524639;-2.884959030;3.084330558;6345.228515625
1421;2.916881561;-2.880515289;3.080599784;6378.977050781
1422;2.915130424;-2.871238708;3.077822446;6364.359863281
1423;2.910501956;-2.866500854;3.075278997;6383.145019531
1424;2.910254478;-2.861436367;3.073921203;6386.256835937
1425;2.908048152;-2.859075736;3.072648525;6395.966308593
1426;2.912905883;-2.853188991;3.072648525;6418.007812500
1427;2.913853645;-2.852014064;3.072648525;6422.473632812
1428;2.902554512;-2.845795154;3.067465066;6434.381347656
1429;2.899521064;-2.839584159;3.064820766;6444.753906250
1430;2.897574615;-2.837248611;3.063546419;6455.289062500
1431;2.900412750;-2.833009529;3.063346624;6439.567871093
1432;2.904097557;-2.828349304;3.063346624;6458.775878906
1433;2.903186798;-2.829888153;3.063446760;6468.898437500
1434;2.906789588;-2.825243473;3.063446760;6488.336914062
1435;2.905754566;-2.821001052;3.061967372;6474.411132812
1436;2.892997550;-2.818296623;3.056745290;6474.363281250
1437;2.896614074;-2.814061927;3.056854009;6509.408203125
1438;2.901928424;-2.811361312;3.058024883;6503.415527343
1439;2.889602851;-2.809453964;3.053021907;6533.735351562
1440;2.898357582;-2.806355476;3.055355548;6511.645507812
1441;2.900928020;-2.802907752;3.055355548;6527.290527343
1442;2.891542243;-2.796357870;3.049999713;6529.317382812
1443;2.894103527;-2.792509794;3.049881935;6530.585449218
1444;2.895794391;-2.785240650;3.048477649;6549.870117187
1445;2.893348693;-2.784101963;3.047191858;6556.785156250
1446;2.895805549;-2.779832839;3.046947956;6543.887207031
1447;2.896614074;-2.778695821;3.046947956;6549.486328125
1448;2.888627052;-2.776857852;3.043210029;6579.815429687
1449;2.888734054;-2.764755249;3.039689302;6355.370117187
1450;2.884268951;-2.763790369;3.037531375;6584.233398437
1451;2.884268951;-2.763342142;3.037396430;6569.529785156
1452;2.882999229;-2.756131410;3.034672260;6593.337890625
1453;2.874796676;-2.754550457;3.030647754;6589.447753906
1454;2.886927413;-2.750063180;3.034533023;6608.684570312
1455;2.880990219;-2.749136447;3.031656742;6582.600097656
1456;2.889986801;-2.744188547;3.034113883;6589.159179687
1457;2.881375789;-2.739247798;3.028766870;6605.687988281
1458;2.877164077;-2.736063480;3.025863885;6592.357910156
1459;2.885169792;-2.733203411;3.028619289;6622.380371093
1460;2.881742668;-2.729390144;3.025863885;6630.159179687
1461;2.880429744;-2.726686954;3.024407148;6630.082519531
1462;2.886168670;-2.721278429;3.025407552;6625.117675781
1463;2.875841331;-2.720173597;3.020176887;6638.515136718
1464;2.876083183;-2.714764833;3.018547296;6637.487304687
1465;2.884986686;-2.713160991;3.022321224;6624.358886718
1466;2.882425785;-2.708255290;3.019535779;6639.946289062
1467;2.879212856;-2.704453945;3.016744852;6649.204589843
1468;2.879926681;-2.702845335;3.016579627;6641.559570312
1469;2.876060009;-2.700139760;3.013779163;6644.374023437
1470;2.878899383;-2.695771455;3.013779163;6671.649414062
1471;2.871079444;-2.695771455;3.009830474;6677.267578125
1472;2.880475997;-2.687669277;3.011947631;6672.032226562
1473;2.874181938;-2.684968233;3.007807254;6677.411132812
1474;2.874878406;-2.683350563;3.007628917;6670.169921875
1475;2.872598457;-2.678485155;3.004800558;6688.081054687
1476;2.871478080;-2.676326990;3.003476381;6704.302246093
1477;2.870784950;-2.677405357;3.003476381;6697.166503906
1478;2.871743679;-2.672024726;3.002152681;6735.025390625
1479;2.874891757;-2.669858932;3.003107309;6711.841308593
1480;2.872677612;-2.663914680;2.999885749;6702.458496093
1481;2.869560432;-2.665540218;2.998745918;6711.322753906
1482;2.869165229;-2.661774158;2.997223854;6721.205566406
1483;2.873587799;-2.657451868;2.998170089;6713.080566406
1484;2.867723941;-2.654756069;2.993970680;6720.053222656
1485;2.869722843;-2.650997400;2.993771743;6728.427734375
1486;2.866984367;-2.648383855;2.991302299;6769.340820312
1487;2.869993209;-2.645037412;2.991830825;6718.631835937
1488;2.873226642;-2.639171361;2.991628170;6742.815429687
1489;2.871546554;-2.637535810;2.990080642;6738.655273437
1490;2.870517921;-2.634845256;2.988529396;6742.285644531
1491;2.871792316;-2.632741689;2.988529396;6757.805664062
1492;2.867853355;-2.631104469;2.985628318;6756.000488281
1493;2.868131828;-2.625729560;2.983854770;6761.733886718
1494;2.869394493;-2.622446537;2.983424377;6749.787109375
1495;2.867775917;-2.621401786;2.982072067;6759.928710937
1496;2.870892715;-2.615593433;2.981854248;6785.994140625
1497;2.870274734;-2.616029739;2.981635856;6764.154296875
1498;2.867079734;-2.613345146;2.978703498;6770.906250000
1499;2.868935585;-2.610233783;2.978703498;6795.136718750
1500;2.870159339;-2.607555627;2.978480339;6797.605468750
1501;2.864843845;-2.604264259;2.973950386;6793.312011718
1502;2.863910484;-2.601585388;2.972358703;6798.325683593
1503;2.866683006;-2.599936723;2.973488807;6790.518066406
1504;2.863599586;-2.597879886;2.970763683;6811.723632812
1505;2.865424633;-2.594803810;2.970763683;6836.645507812
1506;2.867558670;-2.594803810;2.972126007;6834.292968750
1507;2.863594532;-2.589467048;2.967562484;6847.556152343
1508;2.867226600;-2.591114044;2.970528411;6848.055664062
1509;2.865390777;-2.585783481;2.967322349;6859.234375000
1510;2.864485931;-2.582485675;2.965470504;6851.386718750
1511;2.865669059;-2.580458164;2.965470504;6868.443847656
1512;2.868334579;-2.579446315;2.966839981;6874.590332031
1513;2.862108993;-2.578169822;2.962237834;6854.720214843
1514;2.866524505;-2.573487997;2.963362503;6873.140625000
1515;2.870304298;-2.569177627;2.964243888;6869.682617187
1516;2.864449501;-2.563864946;2.958226394;6887.508300781
1517;2.867933464;-2.564213991;2.960733604;6860.329101562
1518;2.865596580;-2.560555219;2.957713603;6878.211914062
1519;2.864154624;-2.558898687;2.956071853;6876.127441406
1520;2.862720298;-2.556580066;2.954163551;6860.722656250
1521;2.862439346;-2.553590059;2.952777099;6889.918945312
1522;2.863576412;-2.550272226;2.952245903;6881.083984375
1523;2.865265369;-2.545959234;2.951711654;6881.400878906
1524;2.863572311;-2.539305448;2.947833538;6869.721679687
1525;2.861909103;-2.533320426;2.944197177;6871.882812500
1526;2.865786743;-2.532635211;2.946728706;6853.509765625
1527;2.859412956;-2.532933235;2.942227172;6839.094726562
1528;2.864663600;-2.525662660;2.943067741;6865.458007812
1529;2.860828590;-2.525662660;2.940246772;6870.758789062
1530;2.858914375;-2.523579120;2.937964916;6834.283203125
1531;2.859770965;-2.517297029;2.935960960;6857.505859375
1532;2.865180969;-2.512266635;2.937918663;6841.408203125
1533;2.860068130;-2.510587930;2.933346748;6846.009277343
1534;2.858735561;-2.508197069;2.931314945;6832.409667968
1535;2.856862258;-2.506770133;2.929272842;6809.465820312
1536;2.855323028;-2.502182006;2.926100921;6840.169921875
1537;2.860648345;-2.498572349;2.928654479;6850.465820312
1538;2.860401344;-2.492067575;2.925648689;6818.359863281
1539;2.854352951;-2.491568326;2.920675468;6791.814453125
1540;2.855220317;-2.484572410;2.918247985;6805.135253906
1541;2.857347011;-2.479280471;2.917587471;6819.002441406
1542;2.856070995;-2.476843833;2.915466117;6806.594726562
1543;2.855857372;-2.471756458;2.912994194;6801.533203125
1544;2.856905937;-2.468361616;2.912312030;6796.423828125
1545;2.856382560;-2.467041254;2.911281108;6749.326171875
1546;2.856689262;-2.460217952;2.908412933;6742.631835937
1547;2.850664329;-2.456802845;2.901783943;6749.892578125
1548;2.857505607;-2.451675653;2.905154418;6734.420410156
1549;2.851009845;-2.449189901;2.898473548;6732.047851562
1550;2.856777000;-2.447477340;2.902579784;6721.032226562
1551;2.852051925;-2.444983959;2.897361278;6715.865722656
1552;2.856355667;-2.439549684;2.898485374;6751.621093750
1553;2.853409576;-2.435475349;2.893980503;6719.707031250
1554;2.854428482;-2.432834386;2.893599700;6728.225585937
1555;2.853727531;-2.429402589;2.891324996;6727.928222656
1556;2.853727531;-2.427809238;2.890551376;6704.072265625
1557;2.852524948;-2.426089286;2.888647556;6705.560546875
1558;2.853537368;-2.422647953;2.887862396;6702.525390625
1559;2.853537368;-2.421844005;2.887467861;6690.683593750
1560;2.855541229;-2.417377710;2.887072372;6720.503906250
1561;2.850977897;-2.413226127;2.880888462;6693.171875000
1562;2.853163242;-2.409050941;2.880785179;6653.737304687
1563;2.852481365;-2.407232522;2.879248142;6677.872070312
1564;2.852979183;-2.403860092;2.878004264;6653.516601562
1565;2.850635528;-2.401224851;2.874498844;6669.353515625
1566;2.854462623;-2.399495124;2.877168846;6662.073242187
1567;2.854462623;-2.397006034;2.875905799;6627.470703125
1568;2.849309730;-2.390963077;2.867960739;6626.173828125
1569;2.850793838;-2.387434482;2.867522716;6646.822265625
1570;2.847507476;-2.384907245;2.863069534;6619.133789062
1571;2.850135993;-2.381428718;2.863741683;6614.707031250
1572;2.851115703;-2.377097368;2.862391662;6602.403808593
1573;2.850135993;-2.378025054;2.861938953;6569.606445312
1574;2.847210693;-2.371900081;2.855820465;6588.929687500
1575;2.848192024;-2.368410348;2.854887962;6588.315429687
1576;2.852398681;-2.364920377;2.857134342;6581.323242187
1577;2.846573829;-2.366683721;2.852359580;6569.366210937
1578;2.851264953;-2.363175392;2.855072212;6584.406250000
1579;2.850618171;-2.360553741;2.853005409;6598.504882812
1580;2.852226066;-2.360553741;2.854601669;6595.229980468
1581;2.849494457;-2.358810186;2.850934028;6601.722167968
1582;2.849494457;-2.356194496;2.849494457;6568.674804687
1583;2.849817466;-2.350080966;2.846431732;6583.214843750
